source,path,classification,canonical_twin,rationale,evidence_relevance
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_111/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_112/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_112/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d6ef9.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_112/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_113/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_113/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6d114.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_113/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_114/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_114/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba5e0.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_114/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_115/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_115/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_02da3.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_115/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_116/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_116/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_67edf.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_116/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_117/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_117/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_df5b6.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_117/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_118/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_118/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_2de74.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_118/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_119/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_119/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_40ec6.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_119/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_120/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_120/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_67917.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_120/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_121/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_121/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_be8c0.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_121/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_122/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_122/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_e6c5d.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_122/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_123/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_123/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_74009.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_123/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_124/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_124/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_59b57.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_124/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_125/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_125/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba866.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_125/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_126/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_126/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_9712e.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_126/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_127/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_127/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_39fba.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_127/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_128/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_128/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_36130.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_128/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_129/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_129/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_32f41.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_129/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_130/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_130/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_26894.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_130/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_131/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_131/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6e78f.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_131/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_132/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_132/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_cb188.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_132/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_133/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_133/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_717be.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_133/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_134/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_134/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba705.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_134/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_135/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_135/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_32bde.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_135/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_136/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_136/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_7cc2d.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_136/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_137/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_137/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_3d184.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_137/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_138/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_138/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_eed38.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_138/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_139/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_139/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_88100.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_139/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_140/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_140/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_4e3c7.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_140/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_141/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_141/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_abf59.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_141/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_142/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_142/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_5f380.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_142/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_143/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_143/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_55fc5.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_143/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_144/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_144/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d0f96.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_144/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_145/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_145/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_4ccf1.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_145/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_146/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_146/MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a3c4a.xlsx,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_146/PLACE_EXPORT_XLSX_HERE.txt,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/12_PARITY_PINETS/TW_EXPORT_CASES_V2/case_147/case_plan.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
