path,size_bytes,mtime_iso,age_days_at_inventory,likely_owner,likely_purpose,classification,canonical_twin,evidence_relevance,classification_rationale,tracked_at_fixed_sha_same_path
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/RP7_R9_MAX_RUN_2026-08-11.log,104,2026-08-11T20:10:04+03:00,12.991,UNKNOWN,triage/audit/evidence artefact: RP7_R9_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_GLM_ADVANCE_RUN_2026-08-12.log,202,2026-08-12T14:54:57+03:00,12.209,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_GLM_ADVANCE_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R4_CLAUDEPRO_RUN_2026-08-10.log,69,2026-08-10T21:27:31+03:00,13.937,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R4_CLAUDEPRO_RUN_2026-08-10.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R4_CODEX_AUDIT_RUN_2026-08-11.log,444023,2026-08-11T13:52:58+03:00,13.253,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R4_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R4_CODEX_BAND_A_RUN_2026-08-11.log,1451036,2026-08-11T14:14:41+03:00,13.237,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R4_CODEX_BAND_A_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R4_CODEX_BAND_B_RUN_2026-08-11.log,392220,2026-08-11T14:01:43+03:00,13.246,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R4_CODEX_BAND_B_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R4_MAX_RUN_2026-08-11.log,3693,2026-08-11T13:40:39+03:00,13.261,UNKNOWN,triage/audit/evidence artefact: TRANSPORT_R4_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R5_CODEX_AUDIT_RUN_2026-08-11.log,1200898,2026-08-11T15:12:29+03:00,13.197,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R5_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R5_MAX_RUN_2026-08-11.log,3288,2026-08-11T14:48:36+03:00,13.214,UNKNOWN,triage/audit/evidence artefact: TRANSPORT_R5_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R6_CODEX_AUDIT_RUN_2026-08-11.log,1421338,2026-08-11T16:29:01+03:00,13.144,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: TRANSPORT_R6_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R6_MAX_RUN_2026-08-11.log,4385,2026-08-11T15:51:42+03:00,13.17,UNKNOWN,triage/audit/evidence artefact: TRANSPORT_R6_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_BLOCKS_DRAFT/TRANSPORT_R6B_CONFIRM_RUN_2026-08-11.log,315104,2026-08-11T16:35:49+03:00,13.139,UNKNOWN,triage/audit/evidence artefact: TRANSPORT_R6B_CONFIRM_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PATHSCOPE_GLM_ADVANCE_RUN_2026-08-12.log,202,2026-08-12T15:53:02+03:00,12.169,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PATHSCOPE_GLM_ADVANCE_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PATHSCOPE_R2_CODEX_AUDIT_RUN_2026-08-11.log,593125,2026-08-11T14:45:10+03:00,13.216,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PATHSCOPE_R2_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PATHSCOPE_R2_CODEX_AUDIT_V2_RUN_2026-08-11.log,279439,2026-08-11T14:51:55+03:00,13.212,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PATHSCOPE_R2_CODEX_AUDIT_V2_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PATHSCOPE_R2_MAX_RUN_2026-08-11.log,3183,2026-08-11T14:33:00+03:00,13.225,UNKNOWN,triage/audit/evidence artefact: PATHSCOPE_R2_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PATHSCOPE_R3_GLM_RUN_2026-08-13.log,2921,2026-08-13T00:06:10+03:00,11.827,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PATHSCOPE_R3_GLM_RUN_2026-08-13.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PREREG_A_CODEX_RUN_2026-08-11.log,962605,2026-08-11T12:33:07+03:00,13.308,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PREREG_A_CODEX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PREREG_B_CODEX_RUN_2026-08-11.log,727349,2026-08-11T12:32:12+03:00,13.309,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PREREG_B_CODEX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/PREREG_MERGE_R3_CODEX_RUN_2026-08-11.log,1340451,2026-08-11T12:47:05+03:00,13.298,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: PREREG_MERGE_R3_CODEX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_GLM_2ND_OPINION_RUN2_2026-08-12.log,202,2026-08-12T13:07:01+03:00,12.284,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_GLM_2ND_OPINION_RUN2_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_GLM_2ND_OPINION_RUN3_2026-08-12.log,202,2026-08-12T13:30:17+03:00,12.268,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_GLM_2ND_OPINION_RUN3_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_GLM_2ND_OPINION_RUN_2026-08-12.log,202,2026-08-12T12:53:28+03:00,12.294,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_GLM_2ND_OPINION_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R10_CODEX_AUDIT_RUN_2026-08-12.log,402273,2026-08-12T11:29:04+03:00,12.352,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R10_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R10_MAX_RUN_2026-08-12.log,4023,2026-08-12T11:13:29+03:00,12.363,UNKNOWN,triage/audit/evidence artefact: SEC102_R10_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R11_CODEX_AUDIT_RUN_2026-08-12.log,1110422,2026-08-12T12:52:48+03:00,12.294,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R11_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R11_MAX_RUN_2026-08-12.log,3130,2026-08-12T12:24:49+03:00,12.314,UNKNOWN,triage/audit/evidence artefact: SEC102_R11_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R1_CODEX_RUN_2026-08-11.log,1778491,2026-08-11T12:51:21+03:00,13.295,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R1_CODEX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R2_CLAUDE_AUDIT_RUN_2026-08-11.log,3224,2026-08-11T20:27:15+03:00,12.979,Claude (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R2_CLAUDE_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R2_CODEX_RUN_2026-08-11.log,14750863,2026-08-11T18:36:59+03:00,13.055,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R2_CODEX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R3_CODEX_AUDIT_RUN_2026-08-11.log,1416832,2026-08-11T21:30:50+03:00,12.935,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R3_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R3_MAX_RUN_2026-08-11.log,3507,2026-08-11T21:08:56+03:00,12.95,UNKNOWN,triage/audit/evidence artefact: SEC102_R3_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R4_CODEX_AUDIT_RUN_2026-08-11.log,1370776,2026-08-11T22:32:41+03:00,12.892,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R4_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R4_MAX_RUN_2026-08-11.log,3725,2026-08-11T22:17:00+03:00,12.902,UNKNOWN,triage/audit/evidence artefact: SEC102_R4_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R5_CODEX_AUDIT_RUN_2026-08-11.log,1250482,2026-08-11T23:27:08+03:00,12.854,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R5_CODEX_AUDIT_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R5_MAX_RUN_2026-08-11.log,3631,2026-08-11T23:07:51+03:00,12.867,UNKNOWN,triage/audit/evidence artefact: SEC102_R5_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R6_CODEX_AUDIT_RUN_2026-08-12.log,198596,2026-08-12T00:22:43+03:00,12.815,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R6_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R6_MAX_RUN_2026-08-11.log,3966,2026-08-12T00:07:23+03:00,12.826,UNKNOWN,triage/audit/evidence artefact: SEC102_R6_MAX_RUN_2026-08-11.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R7_CODEX_AUDIT_RUN_2026-08-12.log,397053,2026-08-12T01:15:46+03:00,12.778,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R7_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R7_MAX_RUN_2026-08-12.log,3523,2026-08-12T01:00:42+03:00,12.789,UNKNOWN,triage/audit/evidence artefact: SEC102_R7_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R8_CODEX_AUDIT_RUN_2026-08-12.log,348512,2026-08-12T09:15:15+03:00,12.445,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R8_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R8_MAX_RUN_2026-08-12.log,3371,2026-08-12T08:56:41+03:00,12.458,UNKNOWN,triage/audit/evidence artefact: SEC102_R8_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R9_CODEX_AUDIT_RUN_2026-08-12.log,902044,2026-08-12T10:37:26+03:00,12.388,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: SEC102_R9_CODEX_AUDIT_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPI_PREREG_DRAFT_ROUND1/SEC102_R9_MAX_RUN_2026-08-12.log,3583,2026-08-12T10:17:41+03:00,12.402,UNKNOWN,triage/audit/evidence artefact: SEC102_R9_MAX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_B3_SWEEP_GLM_RUN_2026-08-12.log,3064,2026-08-12T21:10:55+03:00,11.948,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: WPL_B3_SWEEP_GLM_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_P2_STAGING_WPLP2-20260809T125940Z-8dc78f08/03_TRANSPORT/operator_record/evidence/WPLP2-20260809T125940Z-8dc78f08-B3/b3.log,1784,2026-08-09T17:59:36+03:00,15.081,UNKNOWN,triage/audit/evidence artefact: b3.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_P2_STAGING_WPLP2-20260809T125940Z-8dc78f08/05_TRANSPORT_R45B/operator_record/evidence/WPLP2-20260809T125940Z-8dc78f08-R45B/r45b.log,4521,2026-08-09T18:08:03+03:00,15.075,UNKNOWN,triage/audit/evidence artefact: r45b.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_P2_STAGING_WPLP2-20260809T125940Z-8dc78f08/09_TRANSPORT_B3B/operator_record/evidence/WPLP2B-20260809T210610Z-834380c5-B3B/b3b.log,3329,2026-08-10T00:09:08+03:00,14.825,UNKNOWN,triage/audit/evidence artefact: b3b.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_SWEEP_CODEX_RUN_2026-08-12.log,2118770,2026-08-12T18:12:41+03:00,12.072,Codex (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: WPL_SWEEP_CODEX_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/11_TRIAGE/WPL_SWEEP_GLM_RUN_2026-08-12.log,202,2026-08-12T16:57:11+03:00,12.125,GLM-assisted workflow (filename marker; human owner UNKNOWN),triage/audit/evidence artefact: WPL_SWEEP_GLM_RUN_2026-08-12.log,EVIDENCE,,"HIGH — audit, run, decision, or triage record",untracked path has a research/audit/evidence/parity marker,NO
MTC_COMMAND_CENTER/_AI_MEMORY/archive/GLOBAL_HANDOFF_2026-08-01_to_2026-08-15.md,192596,2026-08-17T01:16:29+03:00,7.778,UNKNOWN,project documentation: GLOBAL_HANDOFF_2026-08-01_to_2026-08-15.md,LEGACY,,UNKNOWN — no reliable evidence role established from path and bytes,untracked path has an explicit archive/legacy/retired/old marker,NO
MTC_COMMAND_CENTER/_AI_MEMORY/archive/NEXT_STEPS_2026-08-01_to_2026-08-10.md,183969,2026-08-17T01:16:29+03:00,7.778,UNKNOWN,project documentation: NEXT_STEPS_2026-08-01_to_2026-08-10.md,LEGACY,,UNKNOWN — no reliable evidence role established from path and bytes,untracked path has an explicit archive/legacy/retired/old marker,NO
MTC_COMMAND_CENTER/_AI_MEMORY/archive/START_HERE_STALE_BANNER_2026-08-12.md,1584,2026-08-17T01:16:29+03:00,7.778,UNKNOWN,project documentation: START_HERE_STALE_BANNER_2026-08-12.md,DUPLICATE,MTC_COMMAND_CENTER/_AI_MEMORY/archive/START_HERE_STALE_BANNER_2026-08-12.md,UNKNOWN — no reliable evidence role established from path and bytes,Git-normalized bytes match a tracked fixed-point blob,YES
skills-lock.json,9026,2026-08-23T09:06:43+03:00,1.451,local agent tooling (human owner UNKNOWN),local agent-skill dependency lock,UNKNOWN,,"NONE — local agent tooling state, not repository/product evidence",untracked artefact has no safe canonical/legacy/evidence determination,NO
tmprepo_map_inventory.md,61594,2026-08-09T13:21:34+03:00,15.274,UNKNOWN,temporary repository-map inventory note,UNKNOWN,,UNKNOWN — no reliable evidence role established from path and bytes,untracked artefact has no safe canonical/legacy/evidence determination,NO
